"پراید،111، SE",0,0,51000000
"کیا،اپتیما، ساده",159000,9,235000000
"ساینا،EX دنده ای",0,0,65200000
"پراید،111، SE",0,1,49200000
"ب ام و،X4، 28",20000,3,1555000000
"پراید،111، SE",70000,4,39000000
"رنو،تندر90، E2",28500,2,115000000
"پژو،206،  تیپ 2",0,0,92900000
"ب ام و،X4، 28",20000,3,1500000000
"پژو،206،  تیپ 2",51000,2,78000000
"ساینا،EX دنده ای",0,0,64300000
"رنو،تندر90، E2",24000,1,129000000
"دنا،پلاس، دنده ای ساده",0,0,155000000
"پژو،206 SD، V8",74000,4,80000000
"بنز،کلاس C، C200",85000,7,700000000
"بنز،کلاس C، C200",120000,5,780000000
"پژو،206،  تیپ 5",90000,2,85000000
"پژو،206 SD، V8",167000,5,73000000
"پژو،405، GLX بنزینی",230000,9,46700000
"ساینا،EX دنده ای",0,0,64500000
"پژو،206،  تیپ 5",44000,2,90000000
"پراید،131، SE",74000,2,41000000
"پراید،صندوق دار",280000,19,12500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",39000,1,385000000
"ب ام و،X4، 28",33000,2,2000000000
"ب ام و،X4، 28",27000,2,2000000000
"ب ام و،X4، 28",30000,2,2000000000
"پژو،206،  تیپ 2",350000,15,38000000
"پژو،405، GLX بنزینی",115000,6,51000000
"پژو،206،  تیپ 5",0,0,109000000
"پژو،206،  تیپ 5",52000,2,92000000
"پژو،206،  تیپ 5",41000,3,88000000
"پژو،206،  تیپ 5",80000,4,80000000
"ب ام و،X4، 28",32000,2,1720000000
"پژو،206 SD، V8",7400,0,107000000
"پژو،206 SD، V8",53000,2,90000000
"پراید،131، SE",55000,2,42000000
"پژو،206،  تیپ 2",0,0,92000000
"پژو،405، GLX بنزینی",0,0,79200000
"پژو،206،  تیپ 5",77000,5,73000000
"پراید،111، SE",65000,3,43000000
"ب ام و،X4، 28",37000,3,1500000000
"پژو،405، GLX بنزینی",0,0,79200000
"پژو،405، GLX بنزینی",47000,2,59000000
"پژو،206 SD، V8",113000,3,86000000
"پژو،206،  تیپ 5",88000,4,83000000
"ساینا،EX دنده ای",0,0,64000000
"پژو،206،  تیپ 5",50000,3,84000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 5",50000,3,84000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",206000,12,40500000
"پژو،206،  تیپ 5",50000,3,84000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",206000,12,40500000
"پراید،131، SE",44000,2,42000000
"پژو،206،  تیپ 5",117000,4,75500000
"رنو،تندر90، E2",43000,6,90000000
"ساینا،EX دنده ای",0,0,65000000
"پژو،206،  تیپ 2",0,0,93000000
"ب ام و،X4، 28",46000,3,1500000000
"پژو،206،  تیپ 2",0,0,93000000
"ب ام و،X4، 28",46000,3,1500000000
"کیا،اپتیما، ساده",155000,9,293000000
"کیا،اپتیما، ساده",162000,9,290000000
"پژو،206،  تیپ 2",0,0,93000000
"ب ام و،X4، 28",46000,3,1500000000
"کیا،اپتیما، ساده",155000,9,293000000
"کیا،اپتیما، ساده",162000,9,290000000
"کیا،اپتیما، ساده",170000,9,310000000
"کیا،اپتیما، ساده",155000,9,293000000
"کیا،اپتیما، ساده",162000,9,290000000
"کیا،اپتیما، ساده",170000,9,310000000
"کیا،اپتیما، ساده",190000,9,285000000
"کیا،اپتیما، ساده",185000,9,290000000
"پراید،131، SE",0,0,50000000
"ب ام و،X4، 28",370000,3,1650000000
"ب ام و،X4، 28",41200,4,1450000000
"ب ام و،X4، 28",29000,3,1520000000
"پژو،405، GLX بنزینی",125000,6,52500000
"پژو،206 SD، V8",120000,8,63000000
"پژو،405، GLX بنزینی",150000,12,36000000
"پژو،405، GLX بنزینی",270000,17,23000000
"پژو،206 SD، V8",106000,4,80000000
"پژو،206،  تیپ 2",0,0,92000000
"پژو،206،  تیپ 5",70000,3,81000000
"سمند،LX، ساده",420000,12,38000000
"ب ام و،X4، 28",20000,2,1750000000
"پژو،206،  تیپ 5",155000,3,76000000
"پژو،206،  تیپ 5",0,0,109500000
"پژو،206 SD، V8",0,0,108000000
"ساینا،EX دنده ای",62000,1,53000000
"پژو،206،  تیپ 5",69000,2,87000000
"پراید،111، SE",32000,1,47500000
"پژو،206 SD، V8",32000,1,95000000
"پراید،131، SE",0,0,49000000
"پژو،206،  تیپ 5",60000,2,87000000
"بنز،کلاس C، C200",85000,7,670000000
"پژو،405، GLX بنزینی",400000,14,28000000
"پراید،111، SE",40000,2,45000000
"کیا،اپتیما، ساده",245000,9,230000000
"رنو،تندر90، E2",42000,3,115000000
"پژو،206،  تیپ 5",140000,4,78000000
"پژو،206،  تیپ 5",60000,3,85000000
"ساینا،EX دنده ای",0,0,63000000
"کیا،اپتیما، ساده",164000,9,270000000
"بنز،کلاس C، C200",33000,11,500000000
"پژو،206،  تیپ 5",115000,6,73000000
"پژو،206،  تیپ 5",76000,6,75000000
"کیا،اپتیما، ساده",110000,3,550000000
"ب ام و،X4، 28",19000,3,1460000000
"بنز،کلاس C، C200",80000,11,410000000
"پژو،206 SD، V8",60000,2,94000000
"پژو،206 SD، V8",81000,4,67000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",0,0,92000000
"پژو،206،  تیپ 5",26700,1,96000000
"پژو،405، GLX بنزینی",88000,3,64000000
"دنا،پلاس، دنده ای ساده",1300,0,143000000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"پژو،206 SD، V8",278000,13,48000000
"کیا،اپتیما، ساده",140000,5,420000000
"پراید،صندوق دار",184000,15,21200000
"پراید،111، SE",0,0,52500000
"پراید،صندوق دار",166000,10,28000000
"پژو،206،  تیپ 5",275000,16,39500000
"پژو،206،  تیپ 2",190000,9,51300000
"پژو،405، GLX بنزینی",300000,16,25500000
"پراید،111، SE",0,0,53000000
"پژو،206،  تیپ 2",192000,10,52000000
"پژو،206،  تیپ 2",38000,4,61500000
"رنو،تندر90، E2",196000,8,88800000
"پژو،206،  تیپ 5",76000,4,80000000
"پژو،405، GLX بنزینی",242000,15,30000000
"رنو،تندر90، E2",54000,1,123000000
"پژو،206،  تیپ 5",21500,0,104000000
"پراید،صندوق دار",228000,12,26000000
"ساینا،EX دنده ای",0,0,63000000
"پژو،206،  تیپ 5",0,0,110000000
"رنو،تندر90، E2",236178,11,65000000
"پژو،206 SD، V8",22000,1,98000000
"پژو،206،  تیپ 5",95000,4,79000000
"پراید،111، SE",135000,5,39000000
"پژو،206 SD، V8",26000,2,88500000
"بنز،کلاس C، C200",90000,6,570000000
"پژو،206،  تیپ 2",180000,17,35500000
"پژو،405، GLX بنزینی",0,0,79500000
"پژو،206 SD، V8",250000,9,64500000
"پژو،206،  تیپ 2",0,0,93000000
"سمند،LX، ساده",160000,4,63500000
"پژو،206،  تیپ 2",265000,10,49000000
"پراید،111، SE",53000,1,47950000
"سمند،LX، ساده",60000,2,71500000
"سمند،LX، ساده",168000,6,57000000
"پژو،206،  تیپ 2",0,0,93000000
"پژو،206 SD، V8",70000,5,78000000
"پژو،405، GLX بنزینی",0,0,79000000
"دنا،پلاس، دنده ای ساده",0,0,149000000
"پژو،206،  تیپ 5",50000,3,84500000
"پژو،405، GLX بنزینی",196000,11,37500000
"پژو،206،  تیپ 5",0,0,112000000
"پژو،405، GLX بنزینی",0,0,78500000
"پژو،206،  تیپ 2",180000,16,39000000
"پژو،206،  تیپ 5",56000,5,78000000
"پژو،206،  تیپ 5",47000,3,72500000
"ب ام و،X4، 28",10000,2,1810000000
"رنو،تندر90، E2",31000,2,125000000
"دنا،پلاس، دنده ای ساده",65000,2,138000000
"پژو،206 SD، V8",60000,2,72000000
"پژو،206 SD، V8",42000,1,95000000
"پراید،111، SE",0,0,53700000
"پراید،131، SE",0,0,49000000
"ب ام و،X4، 28",41000,4,1250000000
"ساینا،EX دنده ای",89000,2,54500000
"ساینا،EX دنده ای",11400,1,59300000
"رنو،تندر90، E2",21000,1,126500000
"رنو،تندر90، E2",49000,3,100000000
"پژو،206،  تیپ 2",146000,9,53500000
"پراید،111، SE",0,0,53500000
"پژو،206،  تیپ 5",60000,3,79800000
"سمند،LX، ساده",117000,4,64000000
"ب ام و،X4، 28",40000,3,1520000000
"پژو،206،  تیپ 5",0,0,111700000
"رنو،تندر90، E2",190000,8,75000000
"پژو،206 SD، V8",76000,4,82000000
"پژو،206،  تیپ 2",73000,2,73000000
"رنو،تندر90، E2",12000,1,116000000
"پژو،405، GLX بنزینی",43000,2,68000000
"بنز،کلاس C، C200",80000,5,800000000
"کیا،اپتیما، ساده",168000,9,273000000
"بنز،کلاس C، C200",100000,5,740000000
"پژو،206،  تیپ 2",56000,1,75500000
"پژو،206،  تیپ 2",207000,9,55500000
"پژو،206،  تیپ 2",0,0,92500000
"کیا،اپتیما، ساده",200000,9,260000000
"پژو،206 SD، V8",95000,6,79000000
"رنو،تندر90، E2",40000,2,126000000
"پژو،405، GLX بنزینی",300000,17,24000000
"پژو،206،  تیپ 5",0,0,110000000
"پراید،131، SE",45000,1,44000000
"پراید،131، SE",0,0,49000000
"پراید،صندوق دار",328000,20,15000000
"پژو،206 SD، V8",240000,4,76000000
"پژو،206،  تیپ 5",69000,2,88000000
"سمند،LX، ساده",150000,6,55000000
"پژو،206 SD، V8",177000,9,60000000
"رنو،تندر90، E2",19000,1,104000000
"پژو،206،  تیپ 2",58000,3,68000000
"دنا،پلاس، دنده ای ساده",0,0,156000000
"بنز،کلاس C، C200",156000,11,430000000
"ساینا،EX دنده ای",0,0,64000000
"ساینا،EX دنده ای",0,0,63700000
"پژو،206،  تیپ 5",21000,2,95000000
"ب ام و،X4، 28",23000,3,1410000000
"پراید،111، SE",0,0,52500000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",44000,1,81000000
"پراید،131، SE",0,0,50000000
"رنو،تندر90، E2",72000,4,98500000
"پراید،111، SE",0,0,53600000
"ساینا،EX دنده ای",0,0,65000000
"پژو،206 SD، V8",60000,2,90000000
"پژو،206،  تیپ 2",148000,14,43000000
"پژو،206،  تیپ 5",168000,8,57500000
"ساینا،EX دنده ای",0,0,63500000
"پژو،206،  تیپ 2",0,0,91700000
"پژو،206،  تیپ 5",97000,5,69000000
"پژو،206،  تیپ 5",112980,4,74000000
"پژو،206،  تیپ 2",53000,3,71000000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"پژو،206،  تیپ 5",110000,6,69200000
"ساینا،EX دنده ای",0,0,64000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",19000,2,365000000
"ساینا،EX دنده ای",0,0,62800000
"دنا،پلاس، دنده ای ساده",8000,0,158000000
"ساینا،EX دنده ای",0,0,62700000
"پژو،206،  تیپ 5",230000,16,44500000
"پژو،405، GLX بنزینی",280000,13,33000000
"پژو،206 SD، V8",80000,5,75000000
"پراید،131، SE",29000,2,39000000
"پراید،صندوق دار",260000,16,16800000
"پژو،405، GLX بنزینی",0,0,76000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206 SD، V8",380000,12,42500000
"سمند،LX، ساده",0,0,83800000
"پژو،206،  تیپ 5",58000,1,93500000
"ب ام و،X4، 28",90000,4,1260000000
"رنو،تندر90، E2",50000,3,110000000
"پژو،206،  تیپ 2",0,0,90500000
"پراید،131، SE",0,0,49500000
"سمند،LX، ساده",0,0,85000000
"ساینا،EX دنده ای",0,0,65000000
"پژو،206،  تیپ 5",90000,2,91000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",57000,3,330000000
"پژو،206،  تیپ 5",0,0,107900000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",95000,2,307000000
"پژو،405، GLX بنزینی",200000,9,42500000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206 SD، V8",0,0,110000000
"پراید،131، SE",0,0,49500000
"پراید،131، SE",0,0,49800000
"پراید،131، SE",0,0,31000000
"پژو،206 SD، V8",35000,2,91000000
"پراید،131، SE",0,0,49600000
"پژو،206،  تیپ 2",0,0,89800000
"پژو،206،  تیپ 2",0,0,92000000
"پراید،111، SE",0,0,53300000
"پژو،206،  تیپ 2",0,0,91000000
"پژو،405، GLX بنزینی",10000,0,75000000
"ب ام و،X4، 28",14000,2,1900000000
"پراید،111، SE",0,0,53000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",5500,1,385000000
"ساینا،EX دنده ای",0,0,62900000
"پراید،صندوق دار",133000,17,17500000
"پژو،206،  تیپ 5",100000,4,74500000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",0,0,90000000
"دنا،پلاس، دنده ای ساده",31500,2,142000000
"ساینا،EX دنده ای",0,0,61000000
"پراید،صندوق دار",192000,18,17800000
"پراید،صندوق دار",250000,13,17500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",0,0,423000000
"ساینا،EX دنده ای",0,0,64500000
"پژو،405، GLX بنزینی",308000,11,37600000
"پژو،206،  تیپ 5",70000,4,79000000
"پژو،206،  تیپ 5",95000,4,76000000
"رنو،تندر90، E2",45000,2,121000000
"ب ام و،X4، 28",63000,4,1160000000
"پژو،206 SD، V8",131000,6,75000000
"ب ام و،X4، 28",80000,3,1350000000
"پراید،صندوق دار",200000,15,18000000
"ساینا،EX دنده ای",0,0,64000000
"پژو،206،  تیپ 5",80000,2,85000000
"پژو،206،  تیپ 5",83000,4,77000000
"پژو،206 SD، V8",0,0,110000000
"پژو،206،  تیپ 2",0,0,91500000
"پراید،131، SE",0,0,49300000
"پژو،206 SD، V8",0,0,108000000
"بنز،کلاس C، C200",162000,11,430000000
"رنو،تندر90، E2",90000,3,107000000
"پژو،405، GLX بنزینی",178000,9,45000000
"پراید،صندوق دار",75000,12,26000000
"پراید،111، SE",0,0,54000000
"پژو،206،  تیپ 5",0,0,106000000
"پژو،206،  تیپ 5",0,0,105000000
"پژو،206،  تیپ 2",300000,17,31500000
"پراید،صندوق دار",220000,9,27500000
"پژو،206،  تیپ 2",50000,3,74000000
"کیا،اپتیما، ساده",113000,9,225000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206،  تیپ 5",103500,3,69500000
"پژو،206،  تیپ 2",0,0,90500000
"پراید،131، SE",0,0,49000000
"ب ام و،X4، 28",50000,3,1485000000
"پراید،111، SE",0,0,54000000
"ب ام و،X4، 28",18000,2,1850000000
"پراید،131، SE",0,0,49500000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،405، GLX بنزینی",250000,9,33000000
"سمند،LX، ساده",200000,14,38500000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206،  تیپ 2",180000,10,49000000
"پژو،206،  تیپ 2",160000,13,45000000
"پراید،131، SE",29000,1,43000000
"ساینا،EX دنده ای",0,0,63000000
"پراید،111، SE",170000,6,37500000
"رنو،تندر90، E2",125000,7,86000000
"پژو،206،  تیپ 5",45000,2,88000000
"کیا،اپتیما، ساده",120000,5,440000000
"ساینا،EX دنده ای",0,0,63500000
"پژو،206،  تیپ 2",0,0,90400000
"سمند،LX، ساده",120000,6,55000000
"پراید،131، SE",40000,1,44000000
"رنو،تندر90، E2",45000,2,92000000
"دنا،پلاس، دنده ای ساده",0,0,145500000
"ب ام و،X4، 28",95000,4,1150000000
"پژو،206،  تیپ 5",80000,3,73000000
"پژو،206،  تیپ 5",22700,2,91000000
"دنا،پلاس، دنده ای ساده",24000,1,146000000
"پراید،صندوق دار",303000,13,22300000
"ساینا،EX دنده ای",0,0,62800000
"پژو،206،  تیپ 5",0,0,110000000
"پراید،صندوق دار",360000,10,26000000
"پراید،131، SE",0,0,50000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206 SD، V8",40000,2,83500000
"ساینا،EX دنده ای",0,0,64500000
"دنا،پلاس، دنده ای ساده",0,0,150000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 2",259000,12,41800000
"ب ام و،X4، 28",19000,2,1650000000
"پژو،206،  تیپ 2",85000,3,69000000
"ساینا،EX دنده ای",0,0,64000000
"ب ام و،X4، 28",33000,2,1730000000
"پژو،206،  تیپ 2",30000,1,82000000
"پژو،405، GLX بنزینی",78000,4,57000000
"سمند،LX، ساده",0,0,82000000
"پژو،206،  تیپ 2",0,0,91000000
"پژو،405، GLX بنزینی",185000,14,32000000
"سمند،LX، ساده",62000,3,68000000
"سمند،LX، ساده",0,0,82700000
"پراید،111، SE",4000,0,51000000
"پژو،206،  تیپ 5",25000,2,92000000
"دنا،پلاس، دنده ای ساده",49000,1,150000000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206،  تیپ 5",262000,14,45000000
"پژو،206،  تیپ 5",0,0,112000000
"رنو،تندر90، E2",42000,3,110000000
"دنا،پلاس، دنده ای ساده",0,0,143500000
"پراید،131، SE",0,0,48300000
"پژو،206،  تیپ 5",0,0,107000000
"ساینا،EX دنده ای",0,0,61500000
"ب ام و،X4، 28",7000,2,1630000000
"ساینا،EX دنده ای",0,0,62000000
"پژو،206،  تیپ 5",95000,4,78000000
"کیا،اپتیما، ساده",160000,9,250000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",30000,3,340000000
"پژو،206،  تیپ 5",80000,2,85000000
"پژو،405، GLX بنزینی",187000,13,32000000
"پژو،206،  تیپ 2",0,0,93000000
"کیا،اپتیما، ساده",330000,9,220000000
"پژو،206 SD، V8",202000,8,65000000
"ب ام و،X4، 28",40000,3,1530000000
"ب ام و،X4، 28",18000,2,1750000000
"پژو،206،  تیپ 5",74000,5,78500000
"پژو،206 SD، V8",0,0,109000000
"پراید،131، SE",0,0,49600000
"رنو،تندر90، E2",42000,2,122800000
"پژو،206،  تیپ 2",0,0,88500000
"پژو،206،  تیپ 2",182000,9,55000000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،405، GLX بنزینی",0,0,79000000
"پژو،206،  تیپ 5",63000,2,88000000
"پژو،206 SD، V8",0,0,111000000
"پژو،206،  تیپ 5",63000,3,85000000
"پژو،405، GLX بنزینی",0,0,79300000
"پژو،206 SD، V8",32000,3,89500000
"پژو،405، GLX بنزینی",50000,3,64000000
"رنو،تندر90، E2",30000,1,132000000
"رنو،تندر90، E2",66000,2,107000000
"پژو،206،  تیپ 5",44000,1,79000000
"پژو،405، GLX بنزینی",0,0,79000000
"ساینا،EX دنده ای",0,0,64000000
"ساینا،EX دنده ای",0,0,62500000
"رنو،تندر90، E2",88000,3,115000000
"بنز،کلاس C، C200",193000,11,455000000
"پژو،206،  تیپ 5",43000,3,83000000
"ساینا،EX دنده ای",0,0,63500000
"ساینا،EX دنده ای",0,0,64500000
"پژو،206 SD، V8",66000,2,89500000
"پژو،206 SD، V8",360000,13,43000000
"پژو،206،  تیپ 5",40000,2,94000000
"پراید،131، SE",0,0,49500000
"پراید،131، SE",18000,2,42500000
"پژو،206 SD، V8",35000,1,100500000
"پژو،206،  تیپ 2",104000,3,69500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",7000,1,385000000
"ساینا،EX دنده ای",0,0,62700000
"ساینا،EX دنده ای",0,0,64300000
"پژو،405، GLX بنزینی",230000,15,27500000
"ساینا،EX دنده ای",0,0,62300000
"کیا،اپتیما، ساده",900000,9,225000000
"پژو،206،  تیپ 2",33000,2,78000000
"پژو،405، GLX بنزینی",181000,15,31000000
"رنو،تندر90، E2",155000,11,63000000
"پراید،صندوق دار",223000,16,18000000
"ساینا،EX دنده ای",0,0,63000000
"سمند،LX، ساده",285000,13,38000000
"پژو،206 SD، V8",0,0,92000000
"پژو،206،  تیپ 5",105000,2,86000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",77000,3,327000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 5",43000,3,86000000
"پژو،206،  تیپ 5",75000,4,76000000
"ساینا،EX دنده ای",0,0,62000000
"پژو،206،  تیپ 5",72000,3,81500000
"پژو،206،  تیپ 2",0,0,90000000
"سمند،LX، ساده",407000,11,38000000
"ساینا،EX دنده ای",0,0,63100000
"دنا،پلاس، دنده ای ساده",28000,1,150000000
"پژو،206،  تیپ 2",0,0,89800000
"سمند،LX، ساده",0,0,82000000
"پژو،206 SD، V8",0,0,111000000
"پژو،206،  تیپ 5",0,0,104500000
"پژو،206 SD، V8",91000,3,72000000
"پژو،206،  تیپ 2",0,0,90000000
"پراید،131، SE",0,0,49500000
"سمند،LX، ساده",190000,7,56500000
"دنا،پلاس، دنده ای ساده",0,0,142000000
"پژو،206،  تیپ 2",240000,10,45500000
"ساینا،EX دنده ای",0,0,64000000
"ساینا،EX دنده ای",0,0,63000000
"پژو،206،  تیپ 2",0,0,89000000
"ساینا،EX دنده ای",0,0,63000000
"پژو،405، GLX بنزینی",350000,18,18700000
"پژو،206،  تیپ 5",74000,2,90000000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",48000,4,300000000
"پژو،206،  تیپ 2",0,0,93000000
"پژو،405، GLX بنزینی",220000,9,41500000
"پژو،405، GLX بنزینی",0,0,79000000
"دنا،پلاس، دنده ای ساده",0,0,147000000
"پژو،206 SD، V8",0,0,106000000
"ساینا،EX دنده ای",0,0,64000000
"پژو،206،  تیپ 2",16000,2,79000000
"پژو،206،  تیپ 5",75000,2,90000000
"پراید،صندوق دار",250000,11,26000000
"پژو،206 SD، V8",128000,5,76000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 5",66000,2,89000000
"پراید،131، SE",0,0,49800000
"پژو،405، GLX بنزینی",165000,18,21000000
"بنز،کلاس C، C200",160000,11,425000000
"ساینا،EX دنده ای",0,0,63500000
"پژو،206،  تیپ 5",18500,1,100000000
"پژو،206،  تیپ 5",80000,4,82000000
"پژو،206،  تیپ 2",0,0,90500000
"رنو،تندر90، E2",207000,9,70500000
"پژو،206،  تیپ 2",0,0,91000000
"ب ام و،X4، 28",25000,2,1880000000
"سمند،LX، ساده",230000,5,60000000
"پژو،206،  تیپ 2",180000,17,35000000
"بنز،کلاس C، C200",940000,5,705000000
"سمند،LX، ساده",0,0,83000000
"پژو،206،  تیپ 5",100000,5,67000000
"سمند،LX، ساده",0,0,83000000
"پژو،405، GLX بنزینی",360000,14,33500000
"مزدا،3 جدید صندوق دار (مونتاژ)، 2.0 لیتر تیپ 4",75000,3,340000000
"پژو،405، GLX بنزینی",63500,4,58500000
"پژو،206 SD، V8",0,0,103000000
"پژو،206،  تیپ 5",80000,2,86000000
"دنا،پلاس، دنده ای ساده",0,0,148000000
"رنو،تندر90، E2",228000,11,63000000
"پژو،206 SD، V8",65000,4,78000000
"رنو،تندر90، E2",200000,7,80000000
"رنو،تندر90، E2",80000,3,97000000
"پراید،صندوق دار",400000,17,16500000
"پژو،405، GLX بنزینی",270000,14,29000000
"سمند،LX، ساده",108000,5,58000000
"پراید،صندوق دار",130000,17,19500000
"پراید،صندوق دار",254000,11,26500000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206 SD، V8",165000,12,52000000
"رنو،تندر90، E2",110000,3,107500000
"پژو،206،  تیپ 2",0,0,90000000
"پژو،206،  تیپ 2",29300,2,80000000
"پژو،206،  تیپ 2",140000,10,47000000
"پژو،206،  تیپ 5",51500,2,91000000
"پراید،صندوق دار",220000,10,28000000
"پژو،206،  تیپ 2",0,0,84500000
"رنو،تندر90، E2",164000,9,80000000
"پژو،206 SD، V8",78000,2,77000000
"پژو،206،  تیپ 2",55,0,88000000
"ساینا،EX دنده ای",0,0,63000000
"ساینا،EX دنده ای",0,0,65800000
"ب ام و،X4، 28",27000,4,1350000000
"پژو،206،  تیپ 2",105000,3,73500000
"پژو،206،  تیپ 5",275000,15,45000000
"پژو،206،  تیپ 2",0,0,85000000
"پژو،206 SD، V8",78000,4,78000000
"ساینا،EX دنده ای",0,0,62900000
"پراید،131، SE",0,0,48600000
"ساینا،EX دنده ای",0,0,64000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 5",70000,2,85000000
"پژو،206،  تیپ 2",55000,1,78000000
"پژو،206،  تیپ 5",65000,2,87000000
"بنز،کلاس C، C200",100000,5,790000000
"پژو،206 SD، V8",85000,5,74000000
"پراید،131، SE",0,0,49000000
"پژو،206،  تیپ 5",90000,4,77000000
"بنز،کلاس C، C200",90000,6,750000000
"پژو،206،  تیپ 5",33000,1,95500000
"ساینا،EX دنده ای",1200,0,63000000
"پژو،206،  تیپ 5",230000,16,45000000
"دنا،پلاس، دنده ای ساده",0,0,147000000
"پژو،206،  تیپ 5",0,0,109200000
"پراید،111، SE",87000,5,38000000
"ساینا،EX دنده ای",0,0,62500000
"پژو،206،  تیپ 2",0,0,88500000
"ب ام و،X4، 28",33000,2,1870000000
"ساینا،EX دنده ای",0,0,64000000
"پژو،206،  تیپ 5",0,0,104000000
"پژو،206 SD، V8",0,0,112500000
"پژو،206،  تیپ 5",0,0,110000000
"پژو،206،  تیپ 2",0,0,90000000
"پراید،131، SE",0,0,49000000
"بنز،کلاس C، C200",158000,11,450000000
"پژو،405، GLX بنزینی",0,0,78000000
"ساینا،EX دنده ای",0,0,62500000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،405، GLX بنزینی",0,0,78000000
"پژو،206،  تیپ 2",200000,8,55000000
"دنا،پلاس، دنده ای ساده",50000,1,142500000
"پژو،206،  تیپ 5",40000,1,94000000
"پراید،131، SE",0,0,49200000
"پژو،206 SD، V8",120000,3,84000000
"پژو،206،  تیپ 5",0,0,104000000
"پژو،206،  تیپ 5",0,0,106000000
"ساینا،EX دنده ای",0,0,64300000
"پژو،206،  تیپ 2",240000,18,31000000
"پژو،206،  تیپ 5",0,0,104000000
"پژو،206،  تیپ 2",0,0,88500000
"پژو،206،  تیپ 2",0,0,86500000
"پژو،206،  تیپ 5",85000,4,77800000
"پراید،131، SE",56500,1,42500000
"پژو،206،  تیپ 2",8500,1,84000000
"پژو،206،  تیپ 2",0,0,89000000
"پژو،206،  تیپ 2",108000,9,55000000
"دنا،پلاس، دنده ای ساده",0,0,147000000
"پژو،405، GLX بنزینی",126000,2,60000000
"پژو،206،  تیپ 2",0,0,88000000
"پژو،206،  تیپ 5",4000,0,105000000
"پژو،206 SD، V8",160000,10,60000000
"دنا،پلاس، دنده ای ساده",0,0,152000000
"پژو،206،  تیپ 5",41000,3,90000000
"پژو،206،  تیپ 2",0,0,93500000
"پژو،405، GLX بنزینی",256000,9,40500000
"سمند،LX، ساده",250000,8,50000000
"ساینا،EX دنده ای",0,0,62500000
"ساینا،EX دنده ای",0,0,60000000
"پژو،206 SD، V8",49000,1,95000000
"رنو،تندر90، E2",28000,2,122000000
"پژو،206،  تیپ 2",36000,1,83000000
"پژو،206 SD، V8",160000,8,61000000
"ب ام و،X4، 28",20000,2,1960000000
"سمند،LX، ساده",97000,4,65000000
"پژو،405، GLX بنزینی",80000,2,64000000
"پراید،صندوق دار",200000,15,21000000
"پراید،131، SE",0,0,49500000
"پژو،206،  تیپ 5",0,0,108000000
"پژو،206،  تیپ 5",0,0,110500000
"سمند،LX، ساده",46000,6,56000000
"پژو،206،  تیپ 2",0,0,89000000
"پژو،206،  تیپ 2",0,1,85500000
"ساینا،EX دنده ای",0,0,65300000
"پژو،206 SD، V8",80000,2,89000000
"ساینا،EX دنده ای",0,0,62000000
"پژو،206،  تیپ 2",0,0,87500000
"پژو،206،  تیپ 5",50000,2,94000000
"سمند،LX، ساده",0,0,83000000
"سمند،LX، ساده",0,0,83200000
"پژو،405، GLX بنزینی",140000,5,55000000
"پژو،206،  تیپ 5",60000,2,87000000
"سمند،LX، ساده",0,0,83000000
